,Yfi_price
4519,19024.214335381846
4520,8044.784973658157
4521,18947.81059190644
4522,7960.305276972824
4523,15980.19412320334
4524,6238.065580711535
4525,15913.657345847658
4526,16992.980625926582
4527,6867.748488331574
4528,24600.3515627833
4529,26077.838615622928
4530,11569.169638896054
4531,11576.27742649533
4532,6007.992538919626
4533,6286.179394515929
4534,5957.184865238796
4535,5977.248488889938
4536,5468.768216607929
4537,7319.674368221679
4538,4412.75991231644
4539,12842.70914094444
4540,12903.836216347656
4541,19970.851069947297
4542,6178.896977680058
4543,29080.656042642524
4544,3402.4711479961716
4545,22082.018591897373
4546,7627.625564312037
4547,4503.66894019613
4548,5866.425240862484
4549,27831.449356613815
4550,10858.70431296128
4551,1006.2189712920771
4552,11749.641540656323
4553,9267.460489824567
4554,9882.072768915556
4555,16761.062228439572
4556,955.0252249199597
4557,11448.28778303156
4558,4293.171600134878
4559,3250.2057791932
4560,15238.27746584286
4561,15265.883273461179
4562,3270.0959125055483
4563,48875.1603420357
4564,5064.558584687172
4565,13552.1132913557
4566,10530.521378191566
4567,25110.444647710003
4568,8647.830309698165
4569,6108.639490122641
4570,5833.84206112281
4571,4971.0608931658235
4572,3565.5853946243706
4573,8676.839312094284
4574,5976.872768777201
4575,28507.361262006125
4576,12385.94737206718
4577,3429.2774866608156
4578,18634.886152851595
4579,5723.780673496083
4580,4378.388006676882
4581,33957.18798435994
4582,16253.504190893438
4583,16205.034319041015
4584,15274.991658760508
4585,8381.950618211065
4586,18809.630173406524
4587,15564.87504114874
4588,6551.074170850396
4589,5462.967615826366
4590,13418.200160706403
4591,34412.03982406715
4592,4776.01124109409
4593,10571.517247452188
4594,988.2064138289632
4595,3009.702866657151
4596,11633.659002252156
4597,6531.96816408329
4598,11925.74163115398
4599,9486.950479359803
4600,24380.455107273017
4601,11791.197657284585
4602,16150.955210316682
4603,7764.4534654204335
4604,4148.782079736982
4605,7048.904776371659
4606,6463.129066908261
4607,7179.1064029938425
4608,4301.258017430263
4609,7158.367490777688
4610,7383.657849777662
4611,22206.62177665816
4612,16869.79344928695
4613,7459.216989563004
4614,16404.998037769914
4615,8141.673013657774
4616,11444.474666099166
4617,1751.339969304446
4618,11900.673822487646
4619,5721.042627362572
4620,2760.7640794604326
4621,16861.430911168405
4622,12272.92596082291
4623,2258.371413004481
4624,16585.631570912312
4625,4998.891736627941
4626,20786.873935684114
4627,36553.62251839336
4628,216.74287745917306
4629,5510.474113101416
4630,8330.719587821877
4631,6667.704730800173
4632,2228.366991313669
4633,12925.831164066005
4634,5632.209812725943
4635,8997.518629016533
4636,1805.911402987593
4637,1947.442369959795
4638,11501.689411495074
4639,5556.090808016813
4640,32427.88345655223
4641,20238.167558484904
4642,7200.118593697062
4643,14317.07948506612
4644,17472.993715900175
4645,11490.69776148523
4646,20367.007415745968
4647,6870.764476636616
4648,8282.726062441958
4649,13449.77425500772
4650,42448.746648181645
4651,3190.877585494438
4652,10679.25707218879
4653,8934.746856563084
4654,1554.8560531816404
4655,23408.898627200448
4656,3971.942383231338
4657,12217.149336953
4658,3827.9722717004634
4659,13838.888537098002
4660,485.93652170839476
4661,22230.740037121253
4662,6972.540659645254
4663,11205.662034022933
4664,5356.68860020938
4665,3611.8172466624897
4666,10130.004866509289
4667,28079.266322126696
4668,7164.304263358705
4669,26441.783236070132
4670,2175.260451724703
4671,11683.598451692102
4672,6076.660509850946
4673,21378.510731158676
4674,18814.409624808202
4675,10206.032348372555
4676,15235.020752142978
4677,15881.296643257832
4678,14405.592028392972
4679,3100.919484136944
4680,4322.539716642391
4681,5217.307435845264
4682,8371.627204835766
4683,22602.52683722722
4684,1704.367415395296
4685,17331.053707117087
4686,2746.713592328538
4687,10202.880915797883
4688,7437.030141558082
4689,20584.089454845373
4690,11279.51359862768
4691,14512.268726896356
4692,10816.633840570325
4693,4127.283905819936
4694,5565.928914933832
4695,7107.804103865136
4696,21248.263698387596
4697,17048.83402086257
4698,11577.122677214513
4699,26644.803614402754
4700,9594.164900894186
4701,12674.083858465145
4702,27065.152358567553
4703,11255.311855381105
4704,808.7761921261431
4705,4562.37506555747
4706,17109.323730799795
4707,8667.297938232648
4708,34004.206588526155
4709,10259.971612245161
4710,29627.734540009908
4711,3828.154517157076
4712,7638.380403512126
4713,5855.288721854714
4714,15372.429564598584
4715,39145.319983366986
4716,6065.170357312964
4717,16716.32296591232
4718,15004.436830514915
4719,2849.889988394975
4720,4238.086898889048
4721,47110.183115914726
4722,10839.67510685007
4723,6615.005450531869
4724,31025.291337851813
4725,13156.623650248746
4726,5810.165343674783
4727,11800.995539608635
4728,5369.94180512871
4729,2886.6984634305572
4730,17051.786795388907
4731,3765.825650202934
4732,5354.39490339072
4733,5799.919610204796
4734,2480.5304747947907
4735,4456.139498827585
4736,4003.0325622909054
4737,16640.472101973
4738,34434.16882791068
4739,13210.165685708376
4740,21717.190714060987
4741,2370.588373510565
4742,11710.689814235797
4743,4046.5466258279143
4744,1830.9054665610847
4745,7852.067761622195
4746,3732.5467512289943
4747,9004.998839751532
4748,6181.771784185647
4749,16714.20291010168
4750,9493.631434550336
4751,6859.883732614595
4752,3666.0505532658467
4753,4175.766748292692
4754,25906.319401036082
4755,3600.498325624684
4756,21498.056515656786
4757,3647.891828897239
4758,7198.114441119762
4759,11550.041778436846
4760,3861.5118343390945
4761,17714.99223280253
4762,14438.251875118045
4763,16637.021667979934
4764,15520.68705547499
4765,14687.013338441264
4766,28431.55377601356
4767,11703.31483113887
4768,10945.50082322915
4769,4804.390921074199
4770,20450.498871884916
4771,1450.1738251417091
4772,24501.490303516723
4773,3703.862086689857
4774,2187.614834398461
4775,8999.420733107867
4776,19721.42517628115
4777,5281.848377292127
4778,8922.100663792058
4779,2343.2446007921376
4780,19989.75517874999
4781,3943.8698173216903
4782,17555.13505730585
4783,2798.990229327349
4784,6282.3923743548985
4785,26669.689041395843
4786,4526.7152467884325
4787,7476.582707113771
4788,2672.9707357519505
4789,648.5839423084269
4790,23857.53657584885
4791,8221.972580782107
4792,8407.384502122542
4793,11314.534571687995
4794,5545.537161178277
4795,8849.70367863509
4796,4910.393993539194
4797,5700.207917780167
4798,9412.811772590252
4799,2053.1232049927935
4800,7590.940873853399
4801,13613.726348855316
4802,10565.233650034947
4803,9673.613801220392
4804,19494.813536411242
4805,25523.140061467886
4806,2648.5799539647464
4807,13454.348660243642
4808,6104.863886894895
4809,1319.7599274380148
4810,14379.919992782627
4811,6644.631962391182
4812,10510.491856787192
4813,6933.948611988708
4814,16227.437261040106
4815,6818.235780960377
4816,11434.747895514665
4817,1093.3654037971814
4818,14551.960587441616
4819,6389.36457435894
4820,27467.733397015898
4821,13599.812374611376
4822,7585.448640063887
4823,14634.82620262642
4824,9946.196109036451
4825,5112.627959523862
4826,16546.583889262503
4827,2763.4454391655263
4828,6189.401660841648
4829,8152.130750281934
4830,14426.847372023074
4831,21547.60103186737
4832,18592.609157941708
4833,20201.521173667243
4834,11353.509726420125
4835,19585.01253631392
4836,6794.091283675903
4837,27913.974860118902
4838,15377.272927714746
4839,421.44499320069383
4840,20693.938737266893
4841,6528.934722493731
4842,11004.084919016157
4843,28514.15750938741
4844,5726.432219114132
4845,3684.130876687222
4846,329.48778421740695
4847,13263.499541739022
4848,4765.293992296446
4849,12613.646991839207
4850,11953.528835262567
4851,4016.3445192106324
4852,51215.729296598976
4853,15937.70600723519
4854,18549.41599074309
4855,21980.185174296013
4856,13647.086252662988
4857,4917.350061628417
4858,2892.0555008456604
4859,10611.527868055131
4860,15667.23581937691
4861,17600.81072694254
4862,5230.5206516014205
4863,10291.420117233696
4864,7124.716588715215
4865,4199.1847836985025
4866,7596.269829078845
4867,19004.162627864887
4868,15982.959387586508
4869,2257.846309720002
4870,10151.63783321684
4871,10030.397096136563
4872,11778.98609141692
4873,30028.98348243839
4874,22563.629019172127
4875,35063.73249739088
4876,9576.10334786614
4877,10480.96622930032
4878,11353.83243084733
4879,10646.370631649253
4880,9578.959677713881
4881,13373.560493902758
4882,5059.61020135374
4883,1526.3218728950317
4884,1739.9392699841344
4885,6163.442786399528
4886,1499.4012800143946
4887,19090.648550031663
4888,3093.8995729548706
4889,14536.750988965821
4890,4376.009355291871
4891,26543.227160546445
4892,8607.393511114753
4893,8461.278204113301
4894,14438.368611686255
4895,20819.704198165226
4896,13201.665853508288
4897,7926.967400427325
4898,14964.354408460027
4899,3300.8330067161955
4900,15519.03569927466
4901,47160.10035668458
4902,13984.411828692892
4903,8547.397828429277
4904,8400.882779258785
4905,17450.364910059903
4906,6131.964211855983
4907,4819.590518172605
4908,12577.866225809188
4909,6164.258578134211
4910,13316.036276690907
4911,7946.024012050455
4912,21540.444288789324
4913,23522.94611003084
4914,11592.191861301746
4915,3281.5015948799714
4916,23644.989526437053
4917,11293.719152180365
4918,15797.041995212194
4919,3213.999154785684
4920,32558.514234035447
4921,7459.780027705004
4922,13480.098093730043
4923,7030.872586825745
4924,4706.795361748219
4925,9245.785749094559
4926,9392.828588766944
4927,32003.168613655
4928,9732.388123671306
4929,1918.6214866509058
4930,5131.550772028762
4931,9524.57255283889
4932,11986.551375993882
4933,6180.518453001517
4934,36739.234368187455
4935,20506.83274181405
4936,8793.687536485566
4937,4363.801754073411
4938,6174.911127147557
4939,5006.369271538808
4940,15632.085844840329
4941,13225.042825240816
4942,20279.85374151935
4943,1411.0648432518826
4944,15380.861537482599
4945,10681.94622757847
4946,5331.101405906722
4947,2086.069971363353
4948,11617.82061500324
4949,18831.13591658592
4950,8594.851385951797
4951,3834.7692475957087
4952,14980.017182613756
4953,6458.927413917789
4954,15391.69769311267
4955,6144.981996881783
4956,17241.588929717713
4957,1932.9029573768896
4958,1317.5899539322213
4959,2870.680598576504
4960,17979.004708546458
4961,19502.192040281665
4962,3912.6175494660038
4963,14714.600263144257
4964,26974.46934814191
4965,24717.570929376056
4966,8497.54065455861
4967,17959.960037881556
4968,3938.693191032725
4969,13104.482044501696
4970,15220.376733733921
4971,5361.346731350911
4972,17699.959804715818
4973,9975.424407298387
4974,8178.157188349138
4975,4563.555640049916
4976,8530.119253378321
4977,3210.090159514879
4978,3319.1411605604667
4979,6128.906356113791
4980,7966.674137200759
4981,28033.30255524769
4982,13563.011365840091
4983,52776.30428389571
4984,8200.648074200972
4985,7529.443398633048
4986,5745.539375191204
4987,4801.380827050087
4988,4006.002302945707
4989,8835.591606742284
4990,31999.042637581722
4991,14314.580743058264
4992,5738.854057239782
4993,13187.131911742532
4994,3186.5828582383674
4995,2053.3414679162133
4996,3889.1977753929154
4997,6044.583700317163
4998,5311.272414990393
4999,1588.0885907345646
5000,18126.256120487767
5001,13160.237917560991
5002,11648.642597526858
5003,16799.480705328308
5004,10224.520636729116
5005,15939.288322964681
5006,18932.562199404445
5007,7664.4492833281065
5008,7906.0105632515515
5009,10334.281896897806
5010,6435.923808850972
5011,578.2673756547704
5012,18160.79357402541
5013,15523.567415474032
5014,7676.605794880287
5015,7313.617962136817
5016,5069.312897587959
5017,29112.881356848164
5018,5170.772367916916
5019,15612.338631655499
5020,17817.8401462723
5021,14409.45907738121
5022,6416.755027012847
5023,10970.029497212785
5024,33710.991671423166
5025,15751.627533115712
5026,7415.333960879874
5027,13914.240973231059
5028,8965.638666936218
5029,4203.401574459055
5030,27335.320824645052
5031,12096.292605312527
5032,2942.077039916109
5033,18385.289373420594
5034,16233.896998795286
5035,27189.42141284936
5036,5216.273719914212
5037,15027.740328214442
5038,5512.83716079263
5039,30698.777962117212
5040,12137.903660708174
5041,7024.525326747246
5042,7149.93697805538
5043,30028.024972553445
5044,27830.508850618116
5045,7729.146679633002
5046,7553.962415819609
5047,5460.692918793036
5048,12607.306244507026
5049,2722.9819317019906
5050,2027.2302095026644
5051,12763.707501080853
5052,571.065946299341
5053,7524.230234841185
5054,15954.78187988384
5055,6657.61686598119
5056,6693.261964064893
5057,12573.705961557462
5058,14923.731627459636
5059,15444.842919745788
5060,9182.660424733405
5061,12913.64857858552
5062,5285.207083427234
5063,23664.90111632048
5064,3814.108940678554
5065,10547.400724218014
5066,12704.169430680495
5067,9446.266412616798
5068,9477.408746256659
5069,6438.558355641708
5070,14177.156233014473
5071,11227.527609749093
5072,12941.238224737244
5073,4021.687033190057
5074,16655.89278710121
5075,19231.208228073687
5076,9805.984666839242
5077,12890.589466184501
5078,6999.187785947887
5079,7914.927203947948
5080,9216.718780754354
5081,16292.582360994602
5082,27440.9673656733
5083,1568.7637056942458
5084,4536.970661535798
5085,24935.475886366003
5086,2864.8567220937102
5087,11239.557475476573
5088,4538.871471399338
5089,3305.8246246803797
5090,2839.346714747799
5091,15876.668968534916
5092,5559.328812581804
5093,1199.2264064391652
5094,10207.881165303053
5095,10558.932559179828
5096,3386.520935894885
5097,878.9384940657395
5098,12800.91622138413
5099,37086.769046118075
5100,20018.646039560852
5101,20510.91100509448
5102,20270.32936533124
5103,24108.42809318123
5104,40449.64913190739
5105,8387.847326642288
5106,5970.750216799565
5107,1711.881948364725
5108,4611.4600646966455
5109,23189.695785589505
5110,8787.86871403601
5111,7212.1100488988595
5112,9691.5974165374
5113,6229.2541293822915
5114,11145.001334510065
5115,7489.502772142147
5116,16870.73461306914
5117,2839.8213375712576
5118,8577.353134191744
5119,15538.516963064694
5120,10470.206082929042
5121,7432.995026971861
5122,15966.543835130547
5123,5730.161660334013
5124,4722.396953268525
5125,14217.418694044254
5126,11750.150736596275
5127,5519.498227375271
5128,8087.326843119763
5129,9820.586772539762
5130,17080.735442126035
5131,4247.7017477236695
5132,6833.280653623082
5133,12564.498068943712
5134,22042.04656108547
5135,13651.950011281215
5136,9055.06159767609
5137,8993.74699212237
5138,26444.436892208134
5139,8941.98302319059
5140,1966.3454827595467
5141,313.3521005207222
5142,6366.979746675708
5143,3744.0353422865305
5144,734.2785494695271
5145,5229.420480811241
5146,16691.434951649244
5147,8920.224585529495
5148,9096.560071908181
5149,9335.439722933892
5150,6533.719112351187
5151,7840.331308464313
5152,7088.65415174318
5153,16357.810983621166
5154,22175.499844934548
5155,5467.270706394393
5156,5084.135611542021
5157,20388.274431400812
5158,21223.7328543369
5159,4999.399138979568
5160,1355.9429579875068
5161,30665.1284941605
5162,52071.31460610468
5163,6214.4504251436665
5164,31025.047843424167
5165,9130.382704379714
5166,33595.79641520454
5167,14717.276177482934
5168,19655.991970343646
5169,31613.190837951297
5170,5595.207370886043
5171,9644.79986276171
5172,8458.603203686986
5173,11770.502099423238
5174,5617.248265016483
5175,15667.340765024217
5176,12374.364280938657
5177,7706.797828392689
5178,28167.742223777856
5179,7948.930884746141
5180,4033.803512055351
5181,13877.632166167541
5182,6563.432799932553
5183,730.1538105284171
5184,5445.16937630189
5185,10957.615970231032
5186,9822.416807914173
5187,12627.296221575925
5188,9238.44996605486
5189,5283.203302234822
5190,19800.91145000569
5191,6135.6784350730095
5192,38239.377561179426
5193,9558.10724356665
5194,15258.837939935267
5195,6009.221375243463
5196,8538.024707012328
5197,497.62360334336074
5198,3750.1067653289765
5199,9461.484750376074
5200,19730.680044553872
5201,4287.3684030287595
5202,3450.6291105830915
5203,3640.458088848388
5204,8738.35399799479
5205,10526.314791394625
5206,3750.9200589535453
5207,13312.741558970518
5208,22947.236947680045
5209,7150.515648882365
5210,7886.46284129905
5211,16052.521109401674
5212,15654.463187611625
5213,7120.570111766246
5214,12742.910948947174
5215,10943.651867446146
5216,6748.166705359649
5217,11595.92094005204
5218,8802.237789693865
5219,10617.953176236084
5220,16990.045011687926
5221,9773.94033092825
5222,13150.173598273663
5223,4893.906781300383
5224,38461.809616466504
5225,13864.54149911177
5226,17655.060346784427
5227,10566.44162087891
5228,2589.3165221811446
5229,11991.550131515647
5230,6793.884746358246
5231,9799.681207015848
5232,8949.075917898288
5233,51184.64126559352
5234,9756.612691050264
5235,16686.10636220417
5236,7065.375930793487
5237,12740.686908702819
5238,38358.15595432565
5239,8171.481184582828
5240,4897.307600909969
5241,5994.974365523588
5242,24181.108976774573
5243,42717.7288157225
5244,4881.491282089555
5245,17211.67591618458
5246,14995.186134799682
5247,16169.389620762484
5248,19212.517592650853
5249,20752.88250909803
5250,15679.648840937773
5251,6580.95734766425
5252,9123.39913621421
5253,19626.897193871057
5254,13334.170689820174
5255,12969.334710236604
5256,11801.894167693577
5257,5930.959379968083
5258,11744.022087562655
5259,26492.72036131294
5260,14139.006501719989
5261,37807.310510587966
5262,14517.39573948688
5263,18221.243786343544
5264,2869.6307804374724
5265,12216.817898709302
5266,10946.637209503993
5267,32417.290634231656
5268,6991.372094216894
5269,16402.87293255283
5270,17086.703631498924
5271,17567.291239774375
5272,34180.565795602735
5273,7732.722875181696
5274,13152.214250029585
5275,7153.465294377165
5276,9234.200563218488
5277,9345.729498449797
5278,5472.591886542646
5279,5096.984886131182
5280,9136.597491049351
5281,10655.488853631794
5282,23088.18820270032
5283,11725.261711375631
5284,2591.2941950920113
5285,2610.313028124271
5286,1777.4057600536833
5287,16565.738819686416
5288,19065.721077063772
5289,11362.897049917223
5290,16720.755332625235
5291,38122.23171043759
5292,3751.7574103785932
5293,27704.669963655662
5294,24507.885879699857
5295,10716.115611233383
5296,6260.482726662488
5297,4571.695438699828
5298,15548.870616487357
5299,5327.810821408206
5300,14742.698756745473
5301,396.18762863900315
5302,8154.915746498194
5303,9834.769254609451
5304,12590.108463872739
5305,15384.934271706783
5306,12074.74663830041
5307,30387.39041127624
5308,10575.296236039308
5309,7992.671266558236
5310,6385.480521437095
5311,5780.774706633164
5312,6180.851718192687
5313,4945.657453564109
5314,1711.2258092814036
5315,12599.257014499022
5316,6776.862351308887
5317,7065.44637072492
5318,8109.078616377288
5319,21636.060065079855
5320,2126.1327544350447
5321,16936.887805372215
5322,10651.727840352281
5323,9256.806567117694
5324,17670.77185248158
5325,24654.960152987693
5326,6146.835905872938
5327,6330.244506164787
5328,10486.966281278974
5329,3846.2896251296193
5330,4680.689077529732
5331,13920.920198815305
5332,3671.4415180054684
5333,29560.34442722796
5334,4821.6236865706305
5335,5941.617452595107
5336,13556.128659142883
5337,14113.111156501995
5338,10659.358182922775
5339,13821.971698984162
5340,32095.16048722376
5341,10963.800049584444
5342,6825.263653651055
5343,7954.310748525785
5344,29278.10013138256
5345,14269.853291949725
5346,5928.971488607991
5347,15734.175398392314
5348,10630.369122916543
5349,370.2982220163093
5350,8072.092048269078
5351,19480.652566434062
5352,6422.5766014345445
5353,9976.643823273578
5354,11075.797841978454
5355,3109.44228792926
5356,9547.868619044335
5357,3670.536935569613
5358,17247.461013728218
5359,15234.944837018566
5360,7447.206777380352
5361,5777.696406371828
5362,4486.372365778973
5363,24988.688920608412
5364,6112.593881743816
5365,7647.75166832722
5366,35392.54175378661
5367,27383.767182485477
5368,17983.58105818931
5369,12854.074354223105
5370,8958.438217353383
5371,16205.201365008767
5372,3321.670880154664
5373,18554.151403910375
5374,12005.156279841265
5375,14459.402572358496
5376,2140.078683124493
5377,3066.9736379590745
5378,15082.5464119605
5379,17595.547862820888
5380,14514.300994264238
5381,15367.428142826942
5382,25597.89294492068
5383,9756.989329900536
5384,982.761538467665
5385,11334.329907170231
5386,7848.531499559905
5387,3040.32754444981
5388,24163.039511162075
5389,5761.124635056121
5390,13930.896981421962
5391,806.7753896384396
5392,12673.129351359405
5393,11448.88211015907
5394,14366.075923278304
5395,14452.145055957631
5396,34730.357873015644
5397,13618.352820155244
5398,2242.225340196156
5399,19079.97505388791
5400,18184.54618088633
5401,13938.514797972866
5402,2748.681444194738
5403,22344.566651673056
5404,7490.039571309299
5405,6664.1826985303705
5406,13203.019019783349
5407,21215.628632665524
5408,893.5104102099428
5409,9619.59834937331
5410,11111.43331887663
5411,3682.893763953389
5412,7063.4069114064105
5413,23455.554553909482
5414,13581.742132134099
5415,34856.66998627402
5416,10024.407082464686
5417,10008.771701693558
5418,5629.855440924212
5419,3388.178727188404
5420,5996.932893760375
5421,11293.95528123311
5422,4376.966198775673
5423,19178.585320137267
5424,24085.51283001803
5425,15084.811911224431
5426,18380.31445880541
5427,8907.510919459126
5428,16428.632215059984
5429,9560.261099350917
5430,7103.509671800959
5431,6117.943111309516
5432,18052.339647714158
5433,13547.579611191362
5434,8012.1038960907945
5435,21682.111454989463
5436,15911.336184899948
5437,20064.121913722207
5438,15410.663679933125
5439,7759.895730137376
5440,55665.79883737023
5441,5303.030032514837
5442,10050.988983280586
5443,12127.423756531405
5444,15518.969531752937
5445,8968.915734145701
5446,9177.726501438794
5447,18844.293436334592
5448,19006.6283353246
5449,17284.41715828995
5450,22142.902439436257
5451,18341.4568149634
5452,27321.650898034128
5453,33323.665549424026
5454,5771.821876041146
5455,31465.736900052438
5456,15675.721894442857
5457,5914.275979657434
5458,16405.080922561152
5459,16167.892944515537
5460,5785.969532245956
5461,8121.963558925861
5462,13514.739768980318
5463,18142.36780186023
5464,6441.15459757286
5465,14553.65553601585
5466,5795.4928816690535
5467,18871.036627150013
5468,20708.046690135343
5469,5688.815241154963
5470,13060.790017807285
5471,8772.972793491173
5472,4824.59175826891
5473,10987.337768913874
5474,6311.960950859356
5475,12283.340659155572
5476,17274.841728579286
5477,6076.180711967771
5478,37531.34014946178
5479,7220.703361276077
5480,16992.65395076443
5481,10102.881431370874
5482,2508.605361139014
5483,1506.5007842594514
5484,11588.37218576993
5485,19794.98007028659
5486,49437.39740934621
5487,4177.152152426756
5488,13614.179882359524
5489,10064.067623362187
5490,9238.413348844932
5491,38190.298162686566
5492,23283.59422191763
5493,16281.888037543149
5494,33047.70898014537
5495,9913.147376905736
5496,6056.518569582078
5497,7383.596976882074
5498,7188.4926893849815
5499,1665.4295322535518
5500,3716.076422923339
5501,11828.966007750909
5502,7599.813085265848
5503,24801.856275178186
5504,15431.914345885996
5505,4702.169527300597
5506,5693.953179407802
5507,4390.018453621217
5508,10354.913254684561
5509,11836.081756753658
5510,11402.661210379038
5511,9093.09991390406
5512,2796.9502124700366
5513,37936.45144380275
5514,30225.117274127468
5515,8309.544188852957
5516,19322.912963028037
5517,22373.30895425978
5518,7372.463943145107
5519,21703.120808927597
5520,7240.140280297626
5521,9492.274297787199
5522,2949.425266247865
5523,293.54611638199543
5524,4510.340997577955
5525,35535.60603031591
5526,37801.64373264572
5527,3181.8673248768223
5528,9631.609982797765
5529,2182.533870551216
5530,6099.8045638069825
5531,5888.78069261661
5532,18266.883599851568
5533,27230.9027287273
5534,6854.306488152815
5535,10241.838036436673
5536,17411.24651247406
5537,13704.434744096243
5538,9926.676257320185
5539,10770.42927101875
5540,21717.58836976664
5541,21407.061383985372
5542,8045.642415673148
5543,18306.428479292626
5544,14628.730079822979
5545,28969.29059001143
5546,5013.508606636407
5547,7969.508819464614
5548,9460.415656978354
5549,20658.9342049583
5550,10816.076069724435
5551,27585.163539506924
5552,2092.6274400955404
5553,13772.201384270773
5554,12279.533893227532
5555,10517.783836933093
5556,6509.567863133283
5557,5061.696776080758
5558,8147.882489620386
5559,1867.971561725055
5560,871.559913849836
5561,12379.332859665392
5562,7819.030505526411
5563,4159.942144856913
5564,9356.945472347754
5565,17117.62066938695
5566,10687.303975846098
5567,9496.994305892369
5568,42258.06755978752
5569,8259.148993622957
5570,16248.48617634896
5571,3794.9789775757063
5572,13261.928430106555
5573,5772.114259722231
5574,9336.224636238563
5575,10243.678225970387
5576,10869.255899225605
5577,10498.315264480018
5578,7993.436840624363
5579,5066.557677514468
5580,15418.446518986673
5581,6702.59918263853
5582,26491.32270552687
5583,19799.891894897657
5584,14602.697314175475
5585,5415.685176123768
5586,17693.51995936856
5587,10354.625978068536
5588,6573.768466184061
5589,11598.006672167121
5590,14384.164728104386
5591,9327.75420945863
5592,7435.857844016374
5593,24278.506757120253
5594,10825.560584461282
5595,1003.5193421348893
5596,9522.215994167369
5597,6745.090711672803
5598,7978.228349832014
5599,10840.986311337896
5600,26100.77366409817
5601,1149.8262124000519
5602,18762.017377794164
5603,6753.9381708027995
5604,18579.54368742704
5605,10052.62338086417
5606,38232.18346823864
5607,13891.83097079333
5608,3517.848893389745
5609,8212.638994264134
5610,9637.536639753274
5611,20256.668046149625
5612,6842.635208083531
5613,1588.8022158976864
5614,28515.397282188023
5615,13817.071011867614
5616,5711.460807743864
5617,21172.524231705258
5618,15883.366927975088
5619,13139.873886232814
5620,3924.967422472912
5621,29001.924355233645
5622,8795.536045613266
5623,8575.666681850716
5624,5579.238809065419
5625,4849.824923844885
5626,10456.082226825554
5627,12385.23579561243
5628,27149.0364944535
5629,1702.802894532456
5630,4285.016391159639
5631,26005.01722385445
5632,4645.161472990307
5633,23633.693501133486
5634,14473.506278551447
5635,18372.72177265795
5636,16577.262857789687
5637,4705.376346900862
5638,12003.307658656133
5639,23232.53804485122
5640,13179.540289373203
5641,4580.033044687611
5642,11144.878735977829
5643,9230.18120223388
5644,29558.79930147154
5645,2581.688640691485
5646,16841.696876088707
5647,11888.928963187758
5648,7834.173210209307
5649,6463.853801273017
5650,5093.861515264037
5651,6107.012607372468
5652,7700.714816173414
5653,8272.209293711081
5654,5244.775847377641
5655,9727.576417361734
5656,8206.91140404994
5657,6553.862621240011
5658,18717.661332875163
5659,10511.33930984561
5660,10346.624867632076
5661,43134.499572178356
5662,16218.512360350362
5663,13779.163209864271
5664,5088.599995163499
5665,12318.617790129441
5666,27475.884941411397
5667,21302.869598522546
5668,7235.150358073796
5669,5069.731766699423
5670,1287.9107381247454
5671,10307.426864586185
5672,13693.285572275707
5673,33518.02739139081
5674,6817.452515964129
5675,8562.943960531657
5676,2153.3667524878365
5677,10186.61942719811
5678,2202.934089460404
5679,36038.39375734701
5680,12235.856187090076
5681,5549.5141561963665
5682,8362.691635515266
5683,21561.228281605418
5684,285.0328098864986
5685,10066.942796333258
5686,5263.364944788044
5687,16368.492101558315
5688,15858.94719744448
5689,7883.795671304154
5690,8873.943819443657
5691,26419.920307170043
5692,4880.919814086379
5693,15594.610622424447
5694,7387.485932334595
5695,38326.05703514728
5696,18675.422451577666
5697,22540.310234568893
5698,4515.823066088929
5699,1267.2609310938365
5700,7619.21159281926
5701,25179.5551575626
5702,21879.815129050112
5703,11508.333333685985
5704,2341.341164487509
5705,15654.58483820055
5706,4005.930972068294
5707,11490.433416650398
5708,9186.684332906028
5709,4058.0331682934093
5710,30055.535590267322
5711,9289.793699694714
5712,10569.759222940442
5713,30237.664828111163
5714,10048.07545025012
5715,8168.262166856292
5716,6641.969233085386
5717,6770.071889274533
5718,9790.094284223585
5719,17001.970380211795
5720,4631.340223108783
5721,17218.75904587997
5722,1358.9749818502737
5723,7962.994223804053
5724,7253.22658926721
5725,8849.740700140514
5726,17404.801007647708
5727,26014.626769262228
5728,21120.20805110104
5729,6316.374537957411
5730,12456.279798249843
5731,6218.482091041531
5732,8253.188745704061
5733,4057.536747326095
5734,19622.79402214845
5735,6046.27731885047
5736,3617.031923579359
5737,31827.5348760699
5738,5133.330418632768
5739,1873.1549247701882
5740,6156.581597049528
5741,10020.133827600996
5742,13549.945859338743
5743,46750.67676644841
5744,20170.211737655398
5745,11254.64490005526
5746,7190.61600879241
5747,25196.995543510075
5748,10824.566310006396
5749,7287.370065493707
5750,8839.807883838226
5751,1875.2694560177804
5752,2727.5604309988053
5753,11742.429593552548
5754,20194.749191952476
5755,11629.434152933067
5756,12992.22264176871
5757,13737.959165764909
5758,11826.523928889439
5759,24100.095146760428
5760,16607.4032745641
5761,11303.072390112588
5762,6048.379497959797
5763,18820.75286159483
5764,10618.861796844263
5765,14590.415810912846
5766,13068.029410822837
5767,10803.885728300584
5768,5162.535227909944
5769,7501.616317021317
5770,6003.1791652767515
5771,9602.7091229844
5772,4228.993426606152
5773,3569.3843426669514
5774,5296.506671968476
5775,8688.893825138124
5776,4027.519839741825
5777,18676.80973324733
5778,4519.242754820985
5779,3876.3017897898108
5780,4306.795292014784
